seq,payload_bytes,build_ns,sendto_ns,rtt_ns,rx_len,ok
1899,512,223,4888,106315,512,1
1900,512,204,4981,106704,512,1
1901,512,222,4907,107278,512,1
1902,512,223,4963,106685,512,1
1903,512,222,5130,107186,512,1
1904,512,203,5038,106778,512,1
1905,512,222,5037,107130,512,1
1906,512,222,4907,106797,512,1
1907,512,222,5000,106667,512,1
1908,512,222,4908,106518,512,1
1909,512,222,4963,106593,512,1
1910,512,222,5056,106722,512,1
1911,512,223,4851,106519,512,1
1912,512,222,4945,106778,512,1
1913,512,222,4871,106556,512,1
1914,512,204,4889,106574,512,1
1915,512,223,4888,106852,512,1
1916,512,222,4889,106519,512,1
1917,512,222,4908,108389,512,1
1918,512,241,5981,109814,512,1
1919,512,222,5111,108352,512,1
1920,512,222,5093,108185,512,1
1921,512,222,5222,108093,512,1
1922,512,222,5074,108092,512,1
1923,512,223,5055,107759,512,1
1924,512,222,5074,107852,512,1
1925,512,222,5019,107778,512,1
1926,512,222,5019,108222,512,1
1927,512,204,5055,107371,512,1
1928,512,222,5093,107834,512,1
1929,512,222,4963,107796,512,1
1930,512,223,5055,107870,512,1
1931,512,222,5000,107648,512,1
1932,512,203,5074,107851,512,1
1933,512,222,4981,107574,512,1
1934,512,222,5000,107481,512,1
1935,512,203,5186,108741,512,1
1936,512,222,5148,107907,512,1
1937,512,223,5148,107649,512,1
1938,512,223,5092,107797,512,1
1939,512,222,4963,107611,512,1
1940,512,223,5000,107926,512,1
1941,512,223,5000,107648,512,1
1942,512,222,4982,107481,512,1
1943,512,204,4981,107463,512,1
1944,512,223,5037,107889,512,1
1945,512,222,4982,107926,512,1
1946,512,204,5000,107389,512,1
1947,512,223,5018,107370,512,1
1948,512,222,4981,107389,512,1
1949,512,222,4982,107815,512,1
1950,512,222,5000,107815,512,1
1951,512,223,5000,107685,512,1
1952,512,204,5092,108167,512,1
1953,512,222,5241,107944,512,1
1954,512,222,5018,107445,512,1
1955,512,222,5130,108296,512,1
1956,512,223,5018,107426,512,1
1957,512,222,4982,107963,512,1
1958,512,222,5000,107685,512,1
1959,512,222,4945,107481,512,1
1960,512,222,5000,107611,512,1
1961,512,204,5000,107611,512,1
1962,512,222,5000,107500,512,1
1963,512,204,5074,107389,512,1
1964,512,222,5074,107981,512,1
1965,512,223,4963,107593,512,1
1966,512,222,5075,107685,512,1
1967,512,222,5223,107352,512,1
1968,512,204,5055,107148,512,1
1969,512,222,5223,108241,512,1
1970,512,222,5186,107815,512,1
1971,512,222,4963,107593,512,1
1972,512,222,5056,107500,512,1
1973,512,222,5019,107333,512,1
1974,512,222,5037,107426,512,1
1975,512,222,5074,107759,512,1
1976,512,223,5037,107537,512,1
1977,512,222,5000,107444,512,1
1978,512,222,5037,107445,512,1
1979,512,222,5019,107407,512,1
1980,512,222,4944,107759,512,1
1981,512,223,5055,107704,512,1
1982,512,223,4981,107037,512,1
1983,512,204,4981,107241,512,1
1984,512,222,5074,107777,512,1
1985,512,203,5278,107926,512,1
1986,512,204,4982,108037,512,1
1987,512,203,5019,107444,512,1
1988,512,223,5000,107389,512,1
1989,512,222,4945,107130,512,1
1990,512,222,4982,107741,512,1
1991,512,223,4981,107630,512,1
1992,512,222,5037,107408,512,1
1993,512,222,4982,107388,512,1
1994,512,204,4981,107500,512,1
1995,512,223,5018,107352,512,1
1996,512,222,4982,107333,512,1
1997,512,222,5000,107407,512,1
1998,512,223,5037,107574,512,1
1999,512,222,5241,107500,512,1
2000,512,222,5222,107963,512,1
2001,512,222,5149,107518,512,1
2002,512,204,5037,107241,512,1
2003,512,222,4981,108296,512,1
2004,512,222,5037,107759,512,1
2005,512,222,4981,107741,512,1
2006,512,204,5000,107222,512,1
2007,512,222,5000,107519,512,1
2008,512,222,4982,107593,512,1
2009,512,222,4982,107611,512,1
2010,512,222,5000,107833,512,1
2011,512,223,5000,107185,512,1
2012,512,222,5018,108648,512,1
2013,512,222,5019,108592,512,1
2014,512,222,5019,107537,512,1
2015,512,222,4963,107871,512,1
2016,512,222,5463,114926,512,1
2017,512,222,5278,107944,512,1
2018,512,203,5074,107352,512,1
2019,512,222,5056,107223,512,1
2020,512,222,4963,108574,512,1
2021,512,222,4982,107926,512,1
2022,512,204,5074,109871,512,1
2023,512,222,5241,107556,512,1
2024,512,222,4982,107352,512,1
2025,512,223,5111,107370,512,1
2026,512,222,5000,107074,512,1
2027,512,223,5000,107185,512,1
2028,512,223,4981,108055,512,1
2029,512,204,5074,107334,512,1
2030,512,222,5074,107408,512,1
2031,512,222,5204,107500,512,1
2032,512,222,5037,107666,512,1
2033,512,222,5185,107482,512,1
2034,512,222,4963,107093,512,1
2035,512,223,4944,106926,512,1
2036,512,222,4945,107351,512,1
2037,512,222,5111,107871,512,1
2038,512,203,4963,107148,512,1
2039,512,222,5074,106981,512,1
2040,512,223,5037,107389,512,1
2041,512,222,4963,107129,512,1
2042,512,204,4981,107315,512,1
2043,512,222,5056,107074,512,1
2044,512,222,4963,107278,512,1
2045,512,222,5037,107518,512,1
2046,512,204,4981,107259,512,1
2047,512,222,5037,106982,512,1
2048,512,222,4981,107148,512,1
2049,512,222,5204,107444,512,1
2050,512,222,4963,107111,512,1
2051,512,222,4963,107352,512,1
2052,512,222,4982,107185,512,1
2053,512,222,4945,107074,512,1
2054,512,223,5000,107741,512,1
2055,512,222,4982,107055,512,1
2056,512,222,4945,107000,512,1
2057,512,222,4981,107352,512,1
2058,512,222,4963,106908,512,1
2059,512,222,5037,107519,512,1
2060,512,222,4963,107018,512,1
2061,512,222,5037,107445,512,1
2062,512,222,5037,107185,512,1
2063,512,222,5259,107945,512,1
2064,512,222,5019,106871,512,1
2065,512,222,5111,107648,512,1
2066,512,223,5037,107333,512,1
2067,512,222,4981,107093,512,1
2068,512,222,5019,107149,512,1
2069,512,222,4982,107149,512,1
2070,512,222,5000,107223,512,1
2071,512,222,4926,108074,512,1
2072,512,222,5056,107129,512,1
2073,512,222,5000,107315,512,1
2074,512,222,4945,107129,512,1
2075,512,203,4982,107074,512,1
2076,512,222,4945,106908,512,1
2077,512,222,4982,107000,512,1
2078,512,222,5019,107352,512,1
2079,512,223,5018,106889,512,1
2080,512,222,5055,107759,512,1
2081,512,203,5241,107426,512,1
2082,512,222,5037,107074,512,1
2083,512,222,5037,106963,512,1
2084,512,223,4944,106981,512,1
2085,512,222,4981,107000,512,1
2086,512,204,4982,106982,512,1
2087,512,222,4963,107074,512,1
2088,512,222,4963,107555,512,1
2089,512,223,4944,107444,512,1
2090,512,222,4944,107426,512,1
2091,512,222,5037,107000,512,1
2092,512,222,4945,106908,512,1
2093,512,222,4963,107148,512,1
2094,512,222,5000,107111,512,1
2095,512,222,5222,107389,512,1
2096,512,222,5093,107074,512,1
2097,512,222,5148,107500,512,1
2098,512,222,5093,107259,512,1
2099,512,223,4963,106815,512,1
2100,512,204,5000,107463,512,1
2101,512,222,5037,106852,512,1
2102,512,222,5056,108111,512,1
2103,512,203,5111,107463,512,1
2104,512,223,5018,107018,512,1
2105,512,222,5000,107611,512,1
2106,512,222,4982,107296,512,1
2107,512,204,4981,107185,512,1
2108,512,222,4982,107129,512,1
2109,512,222,4982,107352,512,1
2110,512,222,5037,107166,512,1
2111,512,222,4981,107296,512,1
2112,512,222,5074,107222,512,1
2113,512,222,5204,107537,512,1
2114,512,223,5037,107259,512,1
2115,512,223,5074,107481,512,1
2116,512,222,5019,107129,512,1
2117,512,222,5037,107148,512,1
2118,512,222,5055,107019,512,1
2119,512,222,5000,107833,512,1
2120,512,223,5055,107056,512,1
2121,512,222,5037,107037,512,1
2122,512,203,4963,108296,512,1
2123,512,222,5000,107704,512,1
2124,512,222,4963,107389,512,1
2125,512,222,4982,106629,512,1
2126,512,222,4963,107092,512,1
2127,512,204,5203,107556,512,1
2128,512,222,5111,107482,512,1
2129,512,222,5148,107833,512,1
2130,512,204,4981,106982,512,1
2131,512,223,5018,106907,512,1
2132,512,222,4981,106982,512,1
2133,512,204,5055,106926,512,1
2134,512,222,5037,106981,512,1
2135,512,223,4981,107000,512,1
2136,512,222,4963,107203,512,1
2137,512,222,4963,106704,512,1
2138,512,222,4945,106926,512,1
2139,512,222,4963,108463,512,1
2140,512,222,5092,107778,512,1
2141,512,222,5092,107593,512,1
2142,512,222,5037,107463,512,1
2143,512,222,5111,107722,512,1
2144,512,222,5111,108074,512,1
2145,512,222,5222,107518,512,1
2146,512,223,4981,107259,512,1
2147,512,223,5055,107407,512,1
2148,512,222,5556,114908,512,1
2149,512,222,5018,107648,512,1
2150,512,203,5000,107426,512,1
2151,512,223,4963,107074,512,1
2152,512,222,4963,107000,512,1
2153,512,222,4982,107518,512,1
2154,512,222,4963,107074,512,1
2155,512,222,5037,107203,512,1
2156,512,222,5018,108074,512,1
2157,512,204,5019,107500,512,1
2158,512,222,5074,107889,512,1
2159,512,222,5241,107852,512,1
2160,512,222,5037,107500,512,1
2161,512,222,5204,107667,512,1
2162,512,240,5037,107352,512,1
2163,512,223,4981,107296,512,1
2164,512,223,4981,107389,512,1
2165,512,222,5056,107296,512,1
2166,512,222,4981,107185,512,1
2167,512,222,4944,107315,512,1
2168,512,222,5000,107370,512,1
2169,512,223,5037,107260,512,1
2170,512,222,4963,107297,512,1
2171,512,222,5000,107612,512,1
2172,512,222,4963,107445,512,1
2173,512,222,4982,108277,512,1
2174,512,222,5037,107259,512,1
2175,512,203,4982,108129,512,1
2176,512,222,5222,107537,512,1
2177,512,222,5241,108260,512,1
2178,512,222,5074,107926,512,1
2179,512,222,4963,107315,512,1
2180,512,222,4982,107148,512,1
2181,512,222,4963,107056,512,1
2182,512,222,4982,107334,512,1
2183,512,204,4944,107389,512,1
2184,512,222,4963,107278,512,1
2185,512,222,4981,107130,512,1
2186,512,222,5037,107315,512,1
2187,512,222,5018,107704,512,1
2188,512,222,5075,107407,512,1
2189,512,222,4963,107297,512,1
2190,512,222,5093,108518,512,1
2191,512,222,5278,107796,512,1
2192,512,222,5241,107593,512,1
2193,512,222,5204,107407,512,1
2194,512,223,5055,107426,512,1
2195,512,222,5000,107092,512,1
2196,512,223,4963,107278,512,1
2197,512,203,5056,107500,512,1
2198,512,204,5074,107407,512,1
2199,512,223,4981,107352,512,1
2200,512,222,4945,107463,512,1
2201,512,223,4963,107315,512,1
2202,512,223,5055,107315,512,1
2203,512,222,4982,106963,512,1
2204,512,222,5000,107463,512,1
2205,512,223,4963,107166,512,1
2206,512,223,5000,107519,512,1
2207,512,315,4944,107926,512,1
2208,512,223,5000,107500,512,1
2209,512,222,5241,107703,512,1
2210,512,222,5018,107389,512,1
2211,512,222,5112,107333,512,1
2212,512,223,4963,108037,512,1
2213,512,222,5222,107297,512,1
2214,512,222,4945,107333,512,1
2215,512,222,4982,107389,512,1
2216,512,223,4963,107630,512,1
2217,512,223,5055,107278,512,1
2218,512,222,4945,107593,512,1
2219,512,223,5037,107592,512,1
2220,512,222,4981,107000,512,1
2221,512,223,5055,107204,512,1
2222,512,222,5074,106963,512,1
2223,512,222,5111,107482,512,1
2224,512,222,5000,108074,512,1
2225,512,222,5204,107426,512,1
2226,512,204,4963,107463,512,1
2227,512,222,5074,107797,512,1
2228,512,222,4963,107518,512,1
2229,512,222,5000,107148,512,1
2230,512,223,4944,107019,512,1
2231,512,222,4963,107203,512,1
2232,512,222,5130,107760,512,1
2233,512,222,5093,107223,512,1
2234,512,222,5037,107074,512,1
2235,512,222,5019,107389,512,1
2236,512,222,4981,107408,512,1
2237,512,222,5074,107426,512,1
2238,512,222,4963,107296,512,1
2239,512,222,5000,106963,512,1
2240,512,223,5037,107556,512,1
2241,512,222,5222,108371,512,1
2242,512,222,5000,108149,512,1
2243,512,222,4982,107074,512,1
2244,512,222,5037,107111,512,1
2245,512,222,5000,107537,512,1
2246,512,223,5074,107722,512,1
2247,512,222,5037,107223,512,1
2248,512,222,5000,107315,512,1
2249,512,223,5055,108296,512,1
2250,512,222,5092,107519,512,1
2251,512,222,5074,107574,512,1
2252,512,222,5000,107500,512,1
2253,512,223,5111,107741,512,1
2254,512,222,4963,107129,512,1
2255,512,223,5166,108056,512,1
2256,512,222,5130,107741,512,1
2257,512,222,5149,107759,512,1
2258,512,223,5092,108259,512,1
2259,512,223,5074,107926,512,1
2260,512,204,5074,107296,512,1
2261,512,222,5092,107908,512,1
2262,512,222,5056,107778,512,1
2263,512,223,5074,107944,512,1
2264,512,222,5037,107833,512,1
2265,512,222,5055,107574,512,1
2266,512,203,4982,107351,512,1
2267,512,222,5056,107963,512,1
2268,512,223,4981,107704,512,1
2269,512,222,5093,107667,512,1
2270,512,223,4962,107352,512,1
2271,512,223,5074,107370,512,1
2272,512,222,4963,107482,512,1
2273,512,204,5148,107704,512,1
2274,512,223,5000,107611,512,1
2275,512,222,5019,108166,512,1
2276,512,222,4981,107259,512,1
2277,512,222,4981,107871,512,1
2278,512,222,5019,107760,512,1
2279,512,223,4963,106981,512,1
2280,512,222,5018,107222,512,1
2281,512,222,5463,114574,512,1
2282,512,222,5018,107556,512,1
2283,512,222,5000,107519,512,1
2284,512,204,5037,107445,512,1
2285,512,222,5074,107371,512,1
2286,512,222,4963,107389,512,1
2287,512,222,5297,107778,512,1
2288,512,223,5074,107833,512,1
2289,512,222,5148,107797,512,1
2290,512,222,4982,106925,512,1
2291,512,204,4981,107241,512,1
2292,512,222,4963,107852,512,1
2293,512,222,5019,107741,512,1
2294,512,223,5055,107426,512,1
2295,512,222,4982,107351,512,1
2296,512,222,5037,107371,512,1
2297,512,223,5000,107093,512,1
2298,512,222,4963,107315,512,1
2299,512,222,5000,107278,512,1
2300,512,204,4963,107297,512,1
2301,512,222,5000,107371,512,1
2302,512,222,4963,107314,512,1
2303,512,222,4981,107648,512,1
2304,512,222,5037,107500,512,1
2305,512,223,5166,107296,512,1
2306,512,222,5000,107148,512,1
2307,512,204,4982,107352,512,1
2308,512,223,4981,107315,512,1
2309,512,203,4982,108111,512,1
2310,512,222,5056,107166,512,1
2311,512,204,5000,107389,512,1
2312,512,222,4981,107352,512,1
2313,512,222,4982,107685,512,1
2314,512,203,5074,107481,512,1
2315,512,223,5000,106981,512,1
2316,512,222,5074,107408,512,1
2317,512,222,5056,107741,512,1
2318,512,223,5037,107426,512,1
2319,512,222,5241,107500,512,1
2320,512,223,5037,107685,512,1
2321,512,223,5222,107944,512,1
2322,512,222,5000,107259,512,1
2323,512,204,5055,107685,512,1
2324,512,222,5111,107444,512,1
2325,512,222,5056,107741,512,1
2326,512,222,5093,108704,512,1
2327,512,222,5056,107778,512,1
2328,512,222,4982,107371,512,1
2329,512,204,5074,107185,512,1
2330,512,222,5056,107204,512,1
2331,512,223,5037,107815,512,1
2332,512,223,5074,107444,512,1
2333,512,222,5093,107463,512,1
2334,512,222,4982,107148,512,1
2335,512,223,5092,107722,512,1
2336,512,223,4963,107482,512,1
2337,512,222,5222,107519,512,1
2338,512,204,5093,107037,512,1
2339,512,204,5093,107019,512,1
2340,512,222,5129,107482,512,1
2341,512,222,5074,107241,512,1
2342,512,223,5074,107722,512,1
2343,512,223,5055,107685,512,1
2344,512,204,4981,107500,512,1
2345,512,222,5037,107722,512,1
2346,512,222,5000,107296,512,1
2347,512,222,5074,107278,512,1
2348,512,222,5000,107018,512,1
2349,512,222,5037,107388,512,1
2350,512,222,5018,107722,512,1
2351,512,222,5241,107815,512,1
2352,512,222,5019,107426,512,1
2353,512,223,5148,107519,512,1
2354,512,223,5074,107760,512,1
2355,512,222,4963,107297,512,1
2356,512,222,4963,107556,512,1
2357,512,222,5000,107296,512,1
2358,512,222,5056,107204,512,1
2359,512,222,5000,107648,512,1
2360,512,222,5019,107796,512,1
2361,512,222,5167,107519,512,1
2362,512,204,4963,107296,512,1
2363,512,222,5055,107537,512,1
2364,512,204,5000,107649,512,1
2365,512,222,4982,107074,512,1
2366,512,222,4963,107148,512,1
2367,512,222,4963,107130,512,1
2368,512,222,5074,107870,512,1
2369,512,222,5149,107740,512,1
2370,512,203,5056,107185,512,1
2371,512,222,4945,107518,512,1
2372,512,222,5259,107926,512,1
2373,512,222,5093,107777,512,1
2374,512,222,5112,107907,512,1
2375,512,223,4981,107445,512,1
2376,512,222,4982,107296,512,1
2377,512,222,5056,108166,512,1
2378,512,222,5000,107778,512,1
2379,512,222,4981,107834,512,1
2380,512,222,5075,108000,512,1
2381,512,222,5056,107555,512,1
2382,512,204,5055,107870,512,1
2383,512,204,5204,107870,512,1
2384,512,222,5186,108055,512,1
2385,512,204,5296,108352,512,1
2386,512,222,5074,107777,512,1
2387,512,222,5037,107519,512,1
2388,512,223,5055,107352,512,1
2389,512,204,5055,107574,512,1
2390,512,223,4981,107815,512,1
2391,512,223,4963,107407,512,1
2392,512,203,4963,106963,512,1
2393,512,222,4982,107111,512,1
2394,512,222,5037,108093,512,1
2395,512,222,5056,107796,512,1
2396,512,222,5037,107407,512,1
2397,512,223,4981,107556,512,1
2398,512,204,5111,107445,512,1
2399,512,223,5092,107648,512,1
2400,512,223,5074,108148,512,1
2401,512,222,5260,107648,512,1
2402,512,222,5000,107370,512,1
2403,512,223,5055,107241,512,1
2404,512,222,4982,107649,512,1
2405,512,222,5056,107352,512,1
2406,512,204,5055,107778,512,1
2407,512,204,5037,107315,512,1
2408,512,222,4945,107555,512,1
2409,512,223,5055,107537,512,1
2410,512,222,5037,107630,512,1
2411,512,222,5056,107740,512,1
2412,512,222,5055,107630,512,1
2413,512,223,5296,114518,512,1
2414,512,222,5037,107482,512,1
2415,512,222,5260,107629,512,1
2416,512,222,5000,107481,512,1
2417,512,223,5185,107389,512,1
2418,512,222,5000,107778,512,1
2419,512,203,5056,108129,512,1
2420,512,204,5000,107167,512,1
2421,512,222,5074,107426,512,1
2422,512,222,4963,107055,512,1
2423,512,223,4981,107370,512,1
2424,512,222,5055,107148,512,1
2425,512,223,5074,107259,512,1
2426,512,223,4981,106982,512,1
2427,512,222,5056,107463,512,1
2428,512,222,5000,108037,512,1
2429,512,222,5056,108037,512,1
2430,512,222,5148,107611,512,1
2431,512,222,4982,107111,512,1
2432,512,222,5074,107741,512,1
2433,512,223,5277,107963,512,1
2434,512,222,5074,107685,512,1
2435,512,222,6074,108407,512,1
2436,512,222,4982,107611,512,1
2437,512,204,4981,107315,512,1
2438,512,222,4981,108000,512,1
2439,512,204,4963,107481,512,1
2440,512,222,5075,107426,512,1
2441,512,222,5056,107204,512,1
2442,512,222,5074,107315,512,1
2443,512,223,5055,107593,512,1
2444,512,222,5056,107297,512,1
2445,512,222,5000,107926,512,1
2446,512,222,5000,107648,512,1
2447,512,222,5148,107167,512,1
2448,512,222,5037,107722,512,1
2449,512,222,5185,107240,512,1
2450,512,222,5018,107222,512,1
2451,512,204,5000,107445,512,1
2452,512,222,5000,107741,512,1
2453,512,203,4963,107592,512,1
2454,512,222,5130,107648,512,1
2455,512,222,4963,107315,512,1
2456,512,222,5000,107148,512,1
2457,512,204,5000,107370,512,1
2458,512,222,5056,107426,512,1
2459,512,204,5000,107278,512,1
2460,512,223,5000,106944,512,1
2461,512,222,4981,107482,512,1
2462,512,222,5074,108223,512,1
2463,512,222,5000,107778,512,1
2464,512,223,5111,107444,512,1
2465,512,222,5222,107408,512,1
2466,512,222,5111,107741,512,1
2467,512,223,5055,108185,512,1
2468,512,222,5093,107297,512,1
2469,512,222,5074,107389,512,1
2470,512,223,4981,107518,512,1
2471,512,222,4963,107500,512,1
2472,512,223,5111,107648,512,1
2473,512,222,4945,107371,512,1
2474,512,222,4982,107388,512,1
2475,512,222,5037,107408,512,1
2476,512,222,5093,107741,512,1
2477,512,223,5074,107722,512,1
2478,512,222,5074,107500,512,1
2479,512,222,5185,108185,512,1
2480,512,222,5129,107722,512,1
2481,512,222,5223,107814,512,1
2482,512,222,5018,107463,512,1
2483,512,223,4963,107186,512,1
2484,512,222,5019,107667,512,1
2485,512,223,5000,107407,512,1
2486,512,222,4981,107611,512,1
2487,512,223,4981,107741,512,1
2488,512,222,5056,107352,512,1
2489,512,222,4963,107388,512,1
2490,512,222,4981,107056,512,1
2491,512,222,5019,107537,512,1
2492,512,222,5000,107037,512,1
2493,512,222,4981,107167,512,1
2494,512,222,5000,107426,512,1
2495,512,204,4981,107444,512,1
2496,512,222,5074,108278,512,1
2497,512,222,5204,107814,512,1
2498,512,222,5092,107259,512,1
2499,512,222,4981,107093,512,1
2500,512,222,5056,107740,512,1
2501,512,222,4981,107519,512,1
2502,512,222,5093,107575,512,1
2503,512,222,4963,107518,512,1
2504,512,222,4981,107241,512,1
2505,512,222,4982,107351,512,1
2506,512,222,4981,107704,512,1
2507,512,222,4982,107037,512,1
2508,512,222,4982,107240,512,1
2509,512,223,5092,107667,512,1
2510,512,222,5056,107334,512,1
2511,512,222,5166,107167,512,1
2512,512,223,5018,107351,512,1
2513,512,203,5167,107870,512,1
2514,512,222,5037,107685,512,1
2515,512,222,4982,107222,512,1
2516,512,222,5000,107777,512,1
2517,512,222,5074,107463,512,1
2518,512,204,5019,107167,512,1
2519,512,223,4963,107241,512,1
2520,512,222,5111,107463,512,1
2521,512,222,5055,107389,512,1
2522,512,223,4981,107186,512,1
2523,512,222,4981,107630,512,1
2524,512,222,4982,107167,512,1
2525,512,222,5056,107426,512,1
2526,512,222,5019,107278,512,1
2527,512,204,5037,107760,512,1
2528,512,222,5074,107611,512,1
2529,512,222,5241,107556,512,1
2530,512,222,5019,108481,512,1
2531,512,204,5056,107574,512,1
2532,512,222,5037,107389,512,1
2533,512,222,4981,107666,512,1
2534,512,222,4944,107407,512,1
2535,512,223,5018,107649,512,1
2536,512,222,4981,107204,512,1
2537,512,222,4982,107352,512,1
2538,512,204,5019,107408,512,1
2539,512,204,5018,107296,512,1
2540,512,222,5037,107555,512,1
2541,512,223,4963,107130,512,1
2542,512,222,5074,107870,512,1
2543,512,222,5130,107259,512,1
2544,512,222,5056,107240,512,1
2545,512,222,5981,115963,512,1
2546,512,222,5092,107871,512,1
2547,512,222,5075,108241,512,1
2548,512,222,5056,107760,512,1
2549,512,222,5056,107407,512,1
2550,512,223,5074,107222,512,1
2551,512,223,5037,107944,512,1
2552,512,222,5037,107704,512,1
2553,512,222,5167,107815,512,1
2554,512,203,5075,107518,512,1
2555,512,222,5018,107148,512,1
2556,512,222,5000,107426,512,1
2557,512,222,4981,107352,512,1
2558,512,222,4981,107352,512,1
2559,512,223,5037,107389,512,1
2560,512,222,5092,107000,512,1
2561,512,223,5185,107444,512,1
2562,512,222,5018,107500,512,1
2563,512,223,4981,107111,512,1
2564,512,222,4963,108055,512,1
2565,512,222,5074,107518,512,1
2566,512,223,4981,107685,512,1
2567,512,204,4981,107371,512,1
2568,512,222,5074,107297,512,1
2569,512,222,5000,107518,512,1
2570,512,222,4982,107797,512,1
2571,512,222,5037,107629,512,1
2572,512,222,5074,107593,512,1
2573,512,222,5019,107240,512,1
2574,512,222,4963,107389,512,1
2575,512,222,5352,107889,512,1
2576,512,222,5019,107482,512,1
2577,512,222,5167,107408,512,1
2578,512,222,5019,107723,512,1
2579,512,222,5056,107260,512,1
2580,512,222,4982,107519,512,1
2581,512,222,5037,108685,512,1
2582,512,222,5222,108148,512,1
2583,512,222,5055,107815,512,1
2584,512,222,4982,107555,512,1
2585,512,222,5055,107482,512,1
2586,512,203,5056,107555,512,1
2587,512,222,5055,107556,512,1
2588,512,222,5056,107149,512,1
2589,512,222,5093,107130,512,1
2590,512,222,5038,107130,512,1
2591,512,222,5092,107778,512,1
2592,512,203,5056,107129,512,1
2593,512,222,5222,107926,512,1
2594,512,223,5074,107426,512,1
2595,512,222,5074,107777,512,1
2596,512,222,5074,107333,512,1
2597,512,222,4981,107315,512,1
2598,512,222,5055,107871,512,1
2599,512,222,5056,107130,512,1
2600,512,222,5093,107759,512,1
2601,512,204,5019,107371,512,1
2602,512,222,5074,107426,512,1
2603,512,222,5037,107852,512,1
2604,512,222,5093,107500,512,1
2605,512,203,5074,107666,512,1
2606,512,223,5037,107371,512,1
2607,512,204,5203,107463,512,1
2608,512,222,5019,107204,512,1
2609,512,222,5148,107222,512,1
2610,512,222,5000,107278,512,1
2611,512,222,4982,107611,512,1
2612,512,222,4981,107500,512,1
2613,512,223,5037,107185,512,1
2614,512,223,4963,107463,512,1
2615,512,204,5055,107426,512,1
2616,512,223,5074,107463,512,1
2617,512,222,5000,107203,512,1
2618,512,222,4981,107852,512,1
2619,512,204,5055,107722,512,1
2620,512,222,5000,107333,512,1
2621,512,223,4981,107444,512,1
2622,512,222,5056,107722,512,1
2623,512,222,5056,107907,512,1
2624,512,222,5074,107722,512,1
2625,512,222,5204,107703,512,1
2626,512,222,5037,107352,512,1
2627,512,222,4981,107185,512,1
2628,512,222,4982,107537,512,1
2629,512,222,5019,107722,512,1
2630,512,204,5148,107519,512,1
2631,512,222,4981,107167,512,1
2632,512,222,4982,108389,512,1
2633,512,222,5130,107593,512,1
2634,512,204,5018,107796,512,1
2635,512,223,5055,107574,512,1
2636,512,223,4981,107259,512,1
2637,512,223,5092,107167,512,1
2638,512,222,5000,107537,512,1
2639,512,222,5223,107648,512,1
2640,512,223,5055,107296,512,1
2641,512,222,5129,107759,512,1
2642,512,222,5074,107574,512,1
2643,512,222,5000,107223,512,1
2644,512,222,5000,107649,512,1
2645,512,222,5056,107018,512,1
2646,512,222,5037,107334,512,1
2647,512,222,4963,107130,512,1
2648,512,222,4982,107630,512,1
2649,512,222,5000,107611,512,1
2650,512,222,5111,107538,512,1
2651,512,222,5037,107778,512,1
2652,512,223,5000,107333,512,1
2653,512,223,5092,107574,512,1
2654,512,222,5019,107148,512,1
2655,512,222,5056,107630,512,1
2656,512,222,5148,107259,512,1
2657,512,222,5204,107740,512,1
2658,512,204,5018,107519,512,1
2659,512,222,5056,107260,512,1
2660,512,222,4982,107333,512,1
2661,512,222,5037,107666,512,1
2662,512,222,5018,107482,512,1
2663,512,222,5037,107518,512,1
2664,512,222,5019,107111,512,1
2665,512,222,4963,107334,512,1
2666,512,203,5000,108037,512,1
2667,512,223,5092,107870,512,1
2668,512,223,5203,107611,512,1
2669,512,223,4981,107074,512,1
2670,512,222,5093,107222,512,1
2671,512,222,5260,107796,512,1
2672,512,223,5129,107722,512,1
2673,512,223,5148,107148,512,1
2674,512,222,5075,107278,512,1
2675,512,222,5000,107389,512,1
2676,512,222,4982,107334,512,1
2677,512,222,5852,114814,512,1
2678,512,222,5056,107278,512,1
2679,512,223,5018,107592,512,1
2680,512,222,5056,107852,512,1
2681,512,222,5111,107167,512,1
2682,512,223,4962,107223,512,1
2683,512,222,5056,108370,512,1
2684,512,223,5000,107612,512,1
2685,512,203,5019,107500,512,1
2686,512,222,4981,107130,512,1
2687,512,204,5000,107112,512,1
2688,512,222,5111,107111,512,1
2689,512,222,5241,107815,512,1
2690,512,222,5074,108074,512,1
2691,512,222,5037,107370,512,1
2692,512,223,5018,107555,512,1
2693,512,222,5111,107407,512,1
2694,512,223,5000,107704,512,1
2695,512,222,5019,107278,512,1
2696,512,222,4982,107334,512,1
2697,512,222,5000,107186,512,1
2698,512,222,4982,107204,512,1
2699,512,223,4963,107444,512,1
2700,512,240,5000,107852,512,1
2701,512,222,5075,107463,512,1
2702,512,223,5074,107704,512,1
2703,512,222,5278,107778,512,1
2704,512,222,5130,107407,512,1
2705,512,222,5130,107333,512,1
2706,512,223,5000,107759,512,1
2707,512,222,4982,107204,512,1
2708,512,204,5111,107667,512,1
2709,512,222,5075,107889,512,1
2710,512,222,5056,107315,512,1
2711,512,223,5055,107389,512,1
2712,512,222,5074,107537,512,1
2713,512,204,4981,107500,512,1
2714,512,203,5075,107426,512,1
2715,512,223,5055,107278,512,1
2716,512,223,5055,107370,512,1
2717,512,222,5092,108130,512,1
2718,512,222,5056,107777,512,1
2719,512,222,5037,107556,512,1
