seq,payload_bytes,build_ns,sendto_ns,rtt_ns,rx_len,ok
4582,768,278,5741,128463,768,1
4583,768,278,5389,129686,768,1
4584,768,278,5759,129537,768,1
4585,768,278,5500,127907,768,1
4586,768,277,5130,127537,768,1
4587,768,277,5223,127593,768,1
4588,768,278,5092,127408,768,1
4589,768,278,5148,127685,768,1
4590,768,277,5130,127481,768,1
4591,768,278,5093,127611,768,1
4592,768,278,5259,128815,768,1
4593,768,296,5426,134297,768,1
4594,768,278,5445,129833,768,1
4595,768,278,5352,129222,768,1
4596,768,277,5260,127630,768,1
4597,768,278,5111,127333,768,1
4598,768,278,5148,127574,768,1
4599,768,278,5092,133222,768,1
4600,768,297,10592,137852,768,1
4601,768,278,5685,128629,768,1
4602,768,278,5204,128389,768,1
4603,768,278,5148,128185,768,1
4604,768,278,5166,128130,768,1
4605,768,278,5167,128129,768,1
4606,768,277,5074,127629,768,1
4607,768,278,5093,128000,768,1
4608,768,278,5389,128315,768,1
4609,768,278,5129,128260,768,1
4610,768,260,5129,128075,768,1
4611,768,278,5259,128074,768,1
4612,768,277,5074,128833,768,1
4613,768,278,5130,127703,768,1
4614,768,277,5093,127667,768,1
4615,768,278,5130,127574,768,1
4616,768,278,5111,127963,768,1
4617,768,278,5203,129815,768,1
4618,768,278,5389,128352,768,1
4619,768,278,5185,128240,768,1
4620,768,277,5149,127463,768,1
4621,768,278,5111,127907,768,1
4622,768,277,5130,127704,768,1
4623,768,278,5166,127703,768,1
4624,768,278,5297,127667,768,1
4625,768,278,5129,127852,768,1
4626,768,277,5130,128574,768,1
4627,768,278,5148,127926,768,1
4628,768,277,5093,127352,768,1
4629,768,278,5111,128018,768,1
4630,768,277,5056,127352,768,1
4631,768,259,5093,127796,768,1
4632,768,278,5111,127463,768,1
4633,768,278,5037,127907,768,1
4634,768,277,5112,128648,768,1
4635,768,277,5130,128148,768,1
4636,768,278,5074,127592,768,1
4637,768,278,5129,127870,768,1
4638,768,277,5093,127908,768,1
4639,768,278,5130,127778,768,1
4640,768,278,5241,128389,768,1
4641,768,278,5111,127555,768,1
4642,768,278,5111,127704,768,1
4643,768,278,5148,127778,768,1
4644,768,278,5074,127926,768,1
4645,768,277,5093,128945,768,1
4646,768,278,5222,662815,768,1
4647,768,296,17408,148518,768,1
4648,768,278,5944,128667,768,1
4649,768,277,5149,127667,768,1
4650,768,277,5149,127815,768,1
4651,768,278,5129,129907,768,1
4652,768,278,5260,128277,768,1
4653,768,278,5111,128203,768,1
4654,768,277,5519,128333,768,1
4655,768,278,5185,127870,768,1
4656,768,278,5445,127889,768,1
4657,768,278,5037,127833,768,1
4658,768,296,5852,133926,768,1
4659,768,296,8963,133852,768,1
4660,768,278,5815,128444,768,1
4661,768,277,5278,128945,768,1
4662,768,278,5130,128056,768,1
4663,768,278,5296,128241,768,1
4664,768,278,5185,128222,768,1
4665,768,278,5129,127760,768,1
4666,768,278,5129,127871,768,1
4667,768,278,5185,127851,768,1
4668,768,278,5130,128574,768,1
4669,768,278,5278,138666,768,1
4670,768,277,5445,128333,768,1
4671,768,277,5204,127982,768,1
4672,768,278,5426,127944,768,1
4673,768,278,5148,128259,768,1
4674,768,278,5278,128407,768,1
4675,768,297,5092,127981,768,1
4676,768,277,5112,127519,768,1
4677,768,260,5111,128351,768,1
4678,768,278,5111,127611,768,1
4679,768,278,5093,127740,768,1
4680,768,278,5129,127463,768,1
4681,768,278,5092,127333,768,1
4682,768,278,5056,127685,768,1
4683,768,278,5093,128500,768,1
4684,768,277,5148,132408,768,1
4685,768,278,5704,233055,768,1
4686,768,315,14593,146944,768,1
4687,768,296,9815,138426,768,1
4688,768,296,9723,139648,768,1
4689,768,296,9241,134074,768,1
4690,768,277,5686,127945,768,1
4691,768,278,5240,127925,768,1
4692,768,277,5130,128260,768,1
4693,768,259,5167,127963,768,1
4694,768,277,5167,127722,768,1
4695,768,277,5111,127852,768,1
4696,768,278,5093,127574,768,1
4697,768,277,5111,127500,768,1
4698,768,278,5074,127574,768,1
4699,768,277,5149,127722,768,1
4700,768,277,5037,128370,768,1
4701,768,278,5111,127741,768,1
4702,768,278,5148,129259,768,1
4703,768,278,5203,128019,768,1
4704,768,278,5352,128018,768,1
4705,768,259,5148,127481,768,1
4706,768,278,5055,127870,768,1
4707,768,278,5056,127555,768,1
4708,768,277,5056,128833,768,1
4709,768,278,5056,127926,768,1
4710,768,278,5037,127926,768,1
4711,768,277,5037,127778,768,1
4712,768,278,5037,128296,768,1
4713,768,278,5037,127407,768,1
4714,768,278,15685,136334,768,1
4715,768,278,5648,128537,768,1
4716,768,278,5056,128334,768,1
4717,768,278,5055,127962,768,1
4718,768,277,5075,127315,768,1
4719,768,278,5130,128407,768,1
4720,768,278,5222,128741,768,1
4721,768,278,5092,127870,768,1
4722,768,278,5037,128111,768,1
4723,768,278,5129,127851,768,1
4724,768,277,5056,127500,768,1
4725,768,278,5074,128019,768,1
4726,768,278,5111,128463,768,1
4727,768,278,5074,128203,768,1
4728,768,278,5056,127852,768,1
4729,768,278,5055,128111,768,1
4730,768,278,5130,127685,768,1
4731,768,278,5074,128056,768,1
4732,768,259,5056,128241,768,1
4733,768,259,5093,128056,768,1
4734,768,277,5056,127445,768,1
4735,768,278,5055,127685,768,1
4736,768,259,5204,129166,768,1
4737,768,277,5241,128296,768,1
4738,768,277,5241,127963,768,1
4739,768,278,5092,127796,768,1
4740,768,277,5019,127445,768,1
4741,768,278,5074,127926,768,1
4742,768,278,5074,127926,768,1
4743,768,277,5056,127481,768,1
4744,768,278,5056,127907,768,1
4745,768,277,10815,133111,768,1
4746,768,278,5074,126722,768,1
4747,768,260,5000,126352,768,1
4748,768,278,4963,126555,768,1
4749,768,278,5037,126926,768,1
4750,768,259,5055,127000,768,1
4751,768,278,5019,126926,768,1
4752,768,278,5167,126778,768,1
4753,768,297,5037,128815,768,1
4754,768,278,5018,126888,768,1
4755,768,277,5037,126797,768,1
4756,768,277,5019,127019,768,1
4757,768,278,5111,127278,768,1
4758,768,277,5037,127315,768,1
4759,768,278,5037,126981,768,1
4760,768,278,4963,126889,768,1
4761,768,278,5000,126833,768,1
4762,768,259,5019,126519,768,1
4763,768,278,5019,127074,768,1
4764,768,277,4982,126315,768,1
4765,768,277,5000,127000,768,1
4766,768,278,5018,126315,768,1
4767,768,278,5018,127018,768,1
4768,768,278,5166,127111,768,1
4769,768,277,5019,126408,768,1
4770,768,278,4981,127204,768,1
4771,768,278,4981,127260,768,1
4772,768,278,4963,126463,768,1
4773,768,277,4945,126722,768,1
4774,768,278,4981,127388,768,1
4775,768,278,5000,126833,768,1
4776,768,278,4981,128556,768,1
4777,768,296,5352,128314,768,1
4778,768,277,5112,127852,768,1
4779,768,278,5074,127870,768,1
4780,768,278,5093,127963,768,1
4781,768,278,5074,127945,768,1
4782,768,278,5074,128055,768,1
4783,768,278,5111,127815,768,1
4784,768,278,5259,128148,768,1
4785,768,278,5111,127741,768,1
4786,768,278,5093,128055,768,1
4787,768,277,5112,128722,768,1
4788,768,278,5167,128167,768,1
4789,768,278,5130,128074,768,1
4790,768,278,5778,134130,768,1
4791,768,297,8944,134000,768,1
4792,768,278,5741,128722,768,1
4793,768,278,5241,128278,768,1
4794,768,277,5167,127907,768,1
4795,768,296,5112,127963,768,1
4796,768,278,5111,127982,768,1
4797,768,278,5130,127963,768,1
4798,768,278,5130,128130,768,1
4799,768,278,5148,128111,768,1
4800,768,277,5352,127352,768,1
4801,768,278,5333,128167,768,1
4802,768,278,5148,127686,768,1
4803,768,278,5092,127574,768,1
4804,768,277,5111,128074,768,1
4805,768,278,5203,128074,768,1
4806,768,296,5093,128056,768,1
4807,768,278,10907,127907,768,1
4808,768,296,5648,128482,768,1
4809,768,278,5111,127389,768,1
4810,768,278,5130,127926,768,1
4811,768,278,5129,127833,768,1
4812,768,277,5130,127667,768,1
4813,768,277,5112,127871,768,1
4814,768,297,5111,127870,768,1
4815,768,278,5166,127741,768,1
4816,768,278,5259,127871,768,1
4817,768,278,5074,127351,768,1
4818,768,277,5130,128056,768,1
4819,768,296,5111,127814,768,1
4820,768,277,5074,127889,768,1
4821,768,278,5000,129204,768,1
4822,768,278,5167,127963,768,1
4823,768,278,5111,127981,768,1
4824,768,278,5093,127185,768,1
4825,768,278,5111,127592,768,1
4826,768,277,5074,127685,768,1
4827,768,277,5074,127703,768,1
4828,768,278,5056,127611,768,1
4829,768,278,5019,127500,768,1
4830,768,278,5093,127555,768,1
4831,768,278,5074,127704,768,1
4832,768,278,5259,127722,768,1
4833,768,278,5092,127574,768,1
4834,768,278,5111,127482,768,1
4835,768,278,5074,127796,768,1
4836,768,278,5111,127407,768,1
4837,768,278,5074,127389,768,1
4838,768,278,5092,128463,768,1
4839,768,278,5222,128297,768,1
4840,768,278,5111,128037,768,1
4841,768,296,5075,127352,768,1
4842,768,278,5111,127704,768,1
4843,768,278,5093,127648,768,1
4844,768,278,5111,127481,768,1
4845,768,278,5130,127667,768,1
4846,768,278,5092,127685,768,1
4847,768,278,5074,128055,768,1
4848,768,277,5223,127722,768,1
4849,768,277,5074,127704,768,1
4850,768,278,5074,127704,768,1
4851,768,278,5092,127481,768,1
4852,768,278,5056,127481,768,1
4853,768,277,5037,127685,768,1
4854,768,277,5130,127685,768,1
4855,768,277,5093,128333,768,1
4856,768,278,5092,128296,768,1
4857,768,277,5130,127334,768,1
4858,768,278,5074,127834,768,1
4859,768,278,5166,127945,768,1
4860,768,278,5055,127296,768,1
4861,768,278,5056,127778,768,1
4862,768,278,5111,128074,768,1
4863,768,277,5074,127852,768,1
4864,768,277,5223,127797,768,1
4865,768,278,5240,128074,768,1
4866,768,278,5018,127314,768,1
4867,768,277,5056,127722,768,1
4868,768,277,5056,127222,768,1
4869,768,278,5037,127555,768,1
4870,768,296,5092,127037,768,1
4871,768,278,4981,127352,768,1
4872,768,278,5000,127241,768,1
4873,768,278,5019,127333,768,1
4874,768,278,4981,127351,768,1
4875,768,278,4981,126444,768,1
4876,768,278,4981,126834,768,1
4877,768,278,4982,126833,768,1
4878,768,277,4982,126888,768,1
4879,768,278,5000,126926,768,1
4880,768,278,5166,127518,768,1
4881,768,296,5056,126870,768,1
4882,768,278,4981,126370,768,1
4883,768,278,4963,126463,768,1
4884,768,277,4982,126852,768,1
4885,768,277,4982,126704,768,1
4886,768,278,4963,126796,768,1
4887,768,278,4981,126592,768,1
4888,768,278,5000,126963,768,1
4889,768,277,5000,127889,768,1
4890,768,278,5018,126741,768,1
4891,768,278,5000,126407,768,1
4892,768,278,4981,126611,768,1
4893,768,278,5019,126870,768,1
4894,768,278,4982,126759,768,1
4895,768,259,5000,126481,768,1
4896,768,296,5149,127203,768,1
4897,768,278,5018,126518,768,1
4898,768,278,4981,126741,768,1
4899,768,278,4982,126481,768,1
4900,768,278,4963,128463,768,1
4901,768,296,5593,128056,768,1
4902,768,278,5093,127796,768,1
4903,768,278,5056,127759,768,1
4904,768,278,5056,128130,768,1
4905,768,278,5074,127611,768,1
4906,768,278,5037,128019,768,1
4907,768,278,5074,127611,768,1
4908,768,278,5093,127759,768,1
4909,768,278,5092,127649,768,1
4910,768,278,5055,127370,768,1
4911,768,278,5111,127870,768,1
4912,768,277,5241,128093,768,1
4913,768,278,5074,127686,768,1
4914,768,278,5129,127481,768,1
4915,768,277,5074,127630,768,1
4916,768,278,5055,127463,768,1
4917,768,278,5111,127648,768,1
4918,768,278,5185,127740,768,1
4919,768,277,5260,127482,768,1
4920,768,278,5092,127703,768,1
4921,768,278,5037,127296,768,1
4922,768,296,5833,132130,768,1
4923,768,297,8981,134574,768,1
4924,768,259,5741,128593,768,1
4925,768,278,5241,127852,768,1
4926,768,278,5129,128000,768,1
4927,768,277,5130,127926,768,1
4928,768,278,5314,128704,768,1
4929,768,278,5315,127723,768,1
4930,768,278,5055,127592,768,1
4931,768,278,5037,127834,768,1
4932,768,278,5240,127462,768,1
4933,768,278,5037,127315,768,1
4934,768,278,5019,126555,768,1
4935,768,277,4982,126778,768,1
4936,768,278,5018,127000,768,1
4937,768,278,5018,126926,768,1
4938,768,277,5019,126982,768,1
4939,768,278,4981,126815,768,1
4940,768,277,5019,127425,768,1
4941,768,278,5018,126889,768,1
4942,768,278,5000,126907,768,1
4943,768,277,5019,127056,768,1
4944,768,278,5185,127222,768,1
4945,768,278,5000,126963,768,1
4946,768,278,5093,126926,768,1
4947,768,278,4981,126926,768,1
4948,768,277,4982,127037,768,1
4949,768,278,4982,126518,768,1
4950,768,277,5000,126759,768,1
4951,768,278,5000,126815,768,1
4952,768,278,5018,126871,768,1
4953,768,278,4981,127148,768,1
4954,768,278,5000,126908,768,1
4955,768,278,5000,126666,768,1
4956,768,278,4981,127370,768,1
4957,768,277,4982,127704,768,1
4958,768,278,5074,127222,768,1
4959,768,278,5018,127000,768,1
4960,768,278,5185,127185,768,1
4961,768,260,5018,126963,768,1
4962,768,277,4982,128500,768,1
4963,768,296,6648,129500,768,1
4964,768,278,5166,127704,768,1
4965,768,278,5074,127592,768,1
4966,768,278,5074,127444,768,1
4967,768,278,5074,127778,768,1
4968,768,277,5056,127648,768,1
4969,768,278,5056,127870,768,1
4970,768,278,5055,127519,768,1
4971,768,278,5074,127815,768,1
4972,768,277,5037,127611,768,1
4973,768,278,5019,127407,768,1
4974,768,277,5056,128000,768,1
4975,768,278,5148,127945,768,1
4976,768,277,5352,127852,768,1
4977,768,260,5111,128241,768,1
4978,768,278,5055,127500,768,1
4979,768,278,5092,127537,768,1
4980,768,278,5037,127667,768,1
4981,768,278,5037,127556,768,1
4982,768,278,5130,128259,768,1
4983,768,278,5074,127482,768,1
4984,768,278,5111,127907,768,1
4985,768,278,5092,127945,768,1
4986,768,277,5148,127796,768,1
4987,768,278,5130,127592,768,1
4988,768,278,5148,127574,768,1
4989,768,278,5056,127389,768,1
4990,768,278,5037,127556,768,1
4991,768,278,5056,128463,768,1
4992,768,277,5241,128352,768,1
4993,768,278,5352,128519,768,1
4994,768,277,5223,127222,768,1
4995,768,278,5056,127185,768,1
4996,768,278,5000,126740,768,1
4997,768,277,5000,126908,768,1
4998,768,296,4982,126723,768,1
4999,768,278,4963,126778,768,1
5000,768,278,5000,127018,768,1
5001,768,278,5000,126907,768,1
5002,768,278,4982,126870,768,1
5003,768,278,5000,127037,768,1
5004,768,278,4981,126667,768,1
5005,768,278,5000,126889,768,1
5006,768,278,4981,126611,768,1
5007,768,278,5000,127056,768,1
5008,768,259,5186,127630,768,1
5009,768,259,5129,126926,768,1
5010,768,278,5000,127315,768,1
5011,768,278,5037,126889,768,1
5012,768,278,4944,126722,768,1
5013,768,278,5000,126926,768,1
5014,768,278,4962,126834,768,1
5015,768,278,5018,126982,768,1
5016,768,259,5000,127241,768,1
5017,768,277,4982,126796,768,1
5018,768,278,4981,127259,768,1
5019,768,278,5019,126611,768,1
5020,768,278,4981,126981,768,1
5021,768,278,4982,126944,768,1
5022,768,277,5019,126982,768,1
5023,768,260,5000,127149,768,1
5024,768,278,5166,126741,768,1
5025,768,278,5000,125630,768,1
5026,768,278,5555,128760,768,1
5027,768,278,5130,127685,768,1
5028,768,278,5148,127871,768,1
5029,768,278,5111,127907,768,1
5030,768,278,5055,127667,768,1
5031,768,278,5074,127963,768,1
5032,768,278,5074,127870,768,1
5033,768,277,5056,127815,768,1
5034,768,278,5055,128260,768,1
5035,768,278,5093,128037,768,1
5036,768,259,5093,127408,768,1
5037,768,278,5037,127352,768,1
5038,768,277,5204,127500,768,1
5039,768,278,5074,127889,768,1
5040,768,278,5203,127888,768,1
5041,768,278,5111,128166,768,1
5042,768,278,5018,128463,768,1
5043,768,259,5093,128185,768,1
5044,768,259,5074,127555,768,1
5045,768,259,5075,128185,768,1
5046,768,278,5093,127778,768,1
5047,768,278,5092,127704,768,1
5048,768,278,5074,127834,768,1
5049,768,278,5056,127981,768,1
5050,768,277,5093,127963,768,1
5051,768,278,5056,127778,768,1
5052,768,277,5074,127685,768,1
5053,768,278,5111,127703,768,1
5054,768,278,5944,133074,768,1
5055,768,314,8741,140185,768,1
5056,768,297,6370,129444,768,1
5057,768,296,5518,128019,768,1
5058,768,278,5111,127889,768,1
5059,768,278,5111,128722,768,1
5060,768,277,5167,128037,768,1
5061,768,278,5111,128037,768,1
5062,768,296,5241,127611,768,1
5063,768,277,5130,127833,768,1
5064,768,277,5130,127704,768,1
5065,768,259,5093,127685,768,1
5066,768,277,5093,127963,768,1
5067,768,259,5130,128074,768,1
5068,768,278,5130,127963,768,1
5069,768,260,5111,127612,768,1
5070,768,278,5092,127852,768,1
5071,768,296,5074,127463,768,1
5072,768,259,5278,128000,768,1
5073,768,278,5092,127908,768,1
5074,768,278,5167,128222,768,1
5075,768,277,5130,127982,768,1
5076,768,278,5074,128241,768,1
5077,768,278,5129,128260,768,1
5078,768,278,5185,127871,768,1
5079,768,259,5074,127759,768,1
5080,768,296,5074,127814,768,1
5081,768,277,5056,127611,768,1
5082,768,278,5092,127814,768,1
5083,768,277,5093,128371,768,1
5084,768,278,5092,128130,768,1
5085,768,278,5055,127407,768,1
5086,768,278,5092,132834,768,1
5087,768,278,5481,128111,768,1
5088,768,259,5315,127611,768,1
5089,768,259,5112,127834,768,1
5090,768,278,5055,127611,768,1
5091,768,278,5056,127703,768,1
5092,768,259,5112,127797,768,1
5093,768,278,5111,129407,768,1
5094,768,278,5111,127685,768,1
5095,768,278,5074,127926,768,1
5096,768,278,5148,128444,768,1
5097,768,278,5185,127778,768,1
5098,768,278,5074,127241,768,1
5099,768,278,5074,127871,768,1
5100,768,278,5037,127537,768,1
5101,768,259,5074,127481,768,1
5102,768,277,5074,127851,768,1
5103,768,278,5074,127722,768,1
5104,768,278,5259,127611,768,1
5105,768,278,5074,127518,768,1
5106,768,278,5056,127611,768,1
5107,768,277,5075,127574,768,1
5108,768,278,5111,128203,768,1
5109,768,278,5074,127703,768,1
5110,768,278,5204,128704,768,1
5111,768,278,5074,127963,768,1
5112,768,277,5075,127815,768,1
5113,768,259,5093,127648,768,1
5114,768,278,5111,128203,768,1
5115,768,278,5093,127463,768,1
5116,768,278,5074,128018,768,1
5117,768,277,5056,127685,768,1
5118,768,277,5093,127611,768,1
5119,768,278,5333,127426,768,1
5120,768,277,5278,127166,768,1
5121,768,278,5241,127055,768,1
5122,768,278,5037,126797,768,1
5123,768,278,5019,126611,768,1
5124,768,278,5018,127352,768,1
5125,768,278,5037,126630,768,1
5126,768,278,5037,126759,768,1
5127,768,278,5018,127685,768,1
5128,768,278,5185,127074,768,1
5129,768,278,5037,126740,768,1
5130,768,278,5055,127074,768,1
5131,768,278,5019,126686,768,1
5132,768,278,5037,127167,768,1
5133,768,278,5037,127074,768,1
5134,768,278,5092,127333,768,1
5135,768,277,5000,126593,768,1
5136,768,277,5204,127130,768,1
5137,768,278,5056,126907,768,1
5138,768,277,5019,126611,768,1
5139,768,278,5000,126575,768,1
5140,768,278,5018,127260,768,1
5141,768,278,5000,126889,768,1
5142,768,278,5000,127037,768,1
5143,768,277,5056,126667,768,1
5144,768,277,5000,127555,768,1
5145,768,278,5000,126926,768,1
5146,768,277,5037,126685,768,1
5147,768,278,4981,127019,768,1
5148,768,278,5074,126797,768,1
5149,768,278,5000,127833,768,1
5150,768,278,5222,127037,768,1
5151,768,278,5092,127130,768,1
5152,768,277,5186,127130,768,1
5153,768,277,5000,126851,768,1
5154,768,278,4981,126740,768,1
5155,768,278,5000,126703,768,1
5156,768,278,4963,126722,768,1
5157,768,278,4963,127203,768,1
5158,768,278,4981,126537,768,1
5159,768,260,5000,126778,768,1
5160,768,259,5000,126741,768,1
5161,768,278,4981,128019,768,1
5162,768,278,5092,127000,768,1
5163,768,260,5000,126704,768,1
5164,768,278,4981,127111,768,1
5165,768,278,5000,126981,768,1
5166,768,278,4982,126759,768,1
5167,768,278,5018,126945,768,1
5168,768,278,5167,127240,768,1
5169,768,278,5018,126759,768,1
5170,768,277,4982,126945,768,1
5171,768,278,4963,126741,768,1
5172,768,278,4963,126926,768,1
5173,768,278,4982,126834,768,1
5174,768,277,4982,126833,768,1
5175,768,277,4982,126722,768,1
5176,768,277,4963,126833,768,1
5177,768,277,5000,126871,768,1
5178,768,278,4963,127408,768,1
5179,768,278,5019,126926,768,1
5180,768,277,5000,127871,768,1
5181,768,297,5833,129037,768,1
5182,768,277,5130,127685,768,1
5183,768,278,5093,127537,768,1
5184,768,278,5259,127944,768,1
5185,768,278,5278,127685,768,1
5186,768,278,5111,133370,768,1
5187,768,277,5649,133222,768,1
5188,768,297,8759,133963,768,1
5189,768,278,5740,128408,768,1
5190,768,277,5223,127833,768,1
5191,768,259,5259,127740,768,1
5192,768,278,5111,127574,768,1
5193,768,278,5074,127611,768,1
5194,768,278,5148,129129,768,1
5195,768,278,5148,129834,768,1
5196,768,278,5259,128037,768,1
5197,768,278,5111,128389,768,1
5198,768,278,5148,128130,768,1
5199,768,278,5148,127778,768,1
5200,768,278,5408,127834,768,1
5201,768,278,5148,127481,768,1
5202,768,278,5074,127593,768,1
5203,768,277,5093,127667,768,1
5204,768,296,5093,127240,768,1
5205,768,277,5093,127371,768,1
5206,768,278,5093,127963,768,1
5207,768,278,5148,127667,768,1
5208,768,278,5129,127593,768,1
5209,768,278,5129,127889,768,1
5210,768,278,5129,127351,768,1
5211,768,277,5130,127889,768,1
5212,768,278,5314,128556,768,1
5213,768,278,5204,127777,768,1
5214,768,277,5112,128556,768,1
5215,768,278,5111,127315,768,1
5216,768,278,5296,127851,768,1
5217,768,259,5149,127871,768,1
5218,768,278,5074,127556,768,1
5219,768,277,5204,127945,768,1
5220,768,278,5148,127518,768,1
5221,768,277,5112,127611,768,1
5222,768,296,5111,128389,768,1
5223,768,297,5111,127296,768,1
5224,768,278,5111,128426,768,1
5225,768,278,5129,127703,768,1
5226,768,278,5148,127944,768,1
5227,768,277,5130,127704,768,1
5228,768,278,5130,127870,768,1
5229,768,278,5148,129092,768,1
5230,768,277,5130,127871,768,1
5231,768,297,5148,127741,768,1
5232,768,278,5314,127982,768,1
5233,768,259,5204,127926,768,1
5234,768,278,5111,127963,768,1
5235,768,278,5092,127888,768,1
5236,768,277,5075,127722,768,1
5237,768,277,5112,127426,768,1
5238,768,278,5074,128000,768,1
5239,768,277,5093,127741,768,1
5240,768,278,5074,127389,768,1
5241,768,278,5111,127333,768,1
5242,768,278,5111,127815,768,1
5243,768,278,5259,127129,768,1
5244,768,278,5074,126723,768,1
5245,768,278,5056,127000,768,1
5246,768,277,5037,128074,768,1
5247,768,278,5074,126852,768,1
5248,768,278,5204,126982,768,1
5249,768,278,5518,127259,768,1
5250,768,278,5074,127000,768,1
5251,768,278,5037,126574,768,1
5252,768,278,5056,126741,768,1
5253,768,278,5018,126945,768,1
5254,768,277,5000,127000,768,1
5255,768,278,5037,127000,768,1
5256,768,278,5111,127000,768,1
5257,768,278,5000,126723,768,1
5258,768,278,5056,126926,768,1
5259,768,277,5019,126648,768,1
5260,768,278,5019,126704,768,1
5261,768,278,5000,126686,768,1
5262,768,278,5000,126871,768,1
5263,768,278,5019,127389,768,1
5264,768,277,5223,127185,768,1
5265,768,278,5074,126703,768,1
5266,768,278,5019,126815,768,1
5267,768,277,5000,126963,768,1
5268,768,278,5000,126704,768,1
5269,768,278,5037,127241,768,1
5270,768,277,5019,126945,768,1
5271,768,278,5019,126908,768,1
5272,768,259,5000,126907,768,1
5273,768,278,4981,131648,768,1
5274,768,277,5741,128556,768,1
5275,768,278,5241,127185,768,1
5276,768,278,5092,127297,768,1
5277,768,278,5185,127685,768,1
5278,768,278,5111,127407,768,1
5279,768,277,5074,127593,768,1
5280,768,278,5222,128222,768,1
5281,768,278,5092,127277,768,1
5282,768,277,5093,127167,768,1
5283,768,278,5074,127185,768,1
5284,768,278,5093,127130,768,1
5285,768,278,5055,127352,768,1
5286,768,278,5037,127148,768,1
5287,768,278,5130,128148,768,1
5288,768,278,5074,127463,768,1
5289,768,278,5074,127537,768,1
5290,768,278,5092,127297,768,1
5291,768,297,5037,127481,768,1
5292,768,296,5056,127592,768,1
5293,768,278,5093,127278,768,1
5294,768,278,5074,127519,768,1
5295,768,278,5074,127426,768,1
5296,768,278,5297,128130,768,1
5297,768,278,5129,129204,768,1
5298,768,278,5093,128037,768,1
5299,768,277,5167,127315,768,1
5300,768,278,5074,127611,768,1
5301,768,278,5111,127500,768,1
5302,768,278,5037,127445,768,1
5303,768,277,5093,127611,768,1
5304,768,277,5000,127315,768,1
5305,768,277,10112,127556,768,1
5306,768,277,5482,127722,768,1
5307,768,278,5111,127629,768,1
5308,768,260,5074,127462,768,1
5309,768,277,5038,127333,768,1
5310,768,278,5074,127056,768,1
5311,768,277,5074,127241,768,1
5312,768,278,5241,127759,768,1
5313,768,278,5259,127703,768,1
5314,768,277,5093,128056,768,1
5315,768,278,5092,127537,768,1
5316,768,278,5111,127259,768,1
5317,768,278,5037,127463,768,1
5318,768,277,5167,127556,768,1
5319,768,278,5704,133260,768,1
5320,768,297,10296,135426,768,1
5321,768,278,5796,128463,768,1
5322,768,277,5148,127500,768,1
5323,768,278,5111,127444,768,1
5324,768,277,5056,127130,768,1
5325,768,278,5074,127351,768,1
5326,768,277,5111,127352,768,1
5327,768,278,5056,127185,768,1
5328,768,277,5297,127593,768,1
5329,768,278,5129,127259,768,1
5330,768,277,5074,127352,768,1
5331,768,278,5074,128185,768,1
5332,768,278,5296,127778,768,1
5333,768,260,5092,127556,768,1
5334,768,278,5055,127185,768,1
5335,768,277,5074,128740,768,1
5336,768,277,5334,127815,768,1
5337,768,278,5148,128315,768,1
5338,768,278,5037,127093,768,1
5339,768,296,5056,127222,768,1
5340,768,259,5074,127111,768,1
5341,768,278,5111,127278,768,1
5342,768,278,5074,127185,768,1
5343,768,278,5111,127352,768,1
5344,768,277,5223,127815,768,1
5345,768,277,5075,127574,768,1
5346,768,259,5056,126870,768,1
5347,768,277,5056,127204,768,1
5348,768,278,5037,127871,768,1
5349,768,278,5074,127315,768,1
5350,768,278,5055,127241,768,1
5351,768,278,5129,127686,768,1
5352,768,278,5055,127223,768,1
5353,768,278,5074,127445,768,1
5354,768,278,5092,127481,768,1
5355,768,278,5111,127704,768,1
5356,768,278,5055,127574,768,1
5357,768,278,5055,127370,768,1
5358,768,278,5056,126871,768,1
5359,768,278,5129,127351,768,1
5360,768,277,5204,127611,768,1
5361,768,278,5111,127833,768,1
5362,768,259,5074,127592,768,1
5363,768,260,5111,127351,768,1
5364,768,277,5056,126852,768,1
5365,768,278,5056,128981,768,1
5366,768,278,5093,127185,768,1
5367,768,297,5074,127296,768,1
5368,768,277,5130,127555,768,1
5369,768,278,5074,127907,768,1
5370,768,277,5074,127111,768,1
5371,768,278,5111,127463,768,1
5372,768,278,5074,127240,768,1
5373,768,259,5186,128278,768,1
5374,768,278,5074,127555,768,1
5375,768,277,5093,127666,768,1
5376,768,278,5222,127611,768,1
5377,768,260,5296,128112,768,1
5378,768,278,5111,127648,768,1
5379,768,259,5074,127796,768,1
5380,768,278,5056,127389,768,1
5381,768,278,5093,127130,768,1
5382,768,278,5074,128000,768,1
5383,768,277,5167,127982,768,1
5384,768,278,5092,128037,768,1
5385,768,277,5093,127963,768,1
5386,768,278,5130,127407,768,1
5387,768,259,5185,127722,768,1
5388,768,278,5074,127518,768,1
5389,768,278,5111,127648,768,1
5390,768,278,5130,127648,768,1
5391,768,278,5148,127426,768,1
5392,768,278,5241,127648,768,1
5393,768,278,5111,127648,768,1
5394,768,278,5074,127796,768,1
5395,768,278,5093,127611,768,1
5396,768,278,5130,127444,768,1
5397,768,278,5129,127482,768,1
5398,768,278,5074,127463,768,1
5399,768,278,5185,128741,768,1
5400,768,278,5092,127630,768,1
5401,768,278,5093,127907,768,1
5402,768,277,5074,127833,768,1
