seq,payload_bytes,build_ns,sendto_ns,rtt_ns,rx_len,ok
2856,1440,426,5370,165222,1440,1
2857,1440,444,5167,165166,1440,1
2858,1440,445,5111,165482,1440,1
2859,1440,444,5278,164982,1440,1
2860,1440,445,5148,165370,1440,1
2861,1440,426,5185,165129,1440,1
2862,1440,444,5259,165148,1440,1
2863,1440,445,5185,165611,1440,1
2864,1440,445,5166,165129,1440,1
2865,1440,426,5185,165389,1440,1
2866,1440,444,5130,164908,1440,1
2867,1440,444,5186,165351,1440,1
2868,1440,445,5148,164778,1440,1
2869,1440,426,5167,165186,1440,1
2870,1440,426,5148,166500,1440,1
2871,1440,444,5204,165222,1440,1
2872,1440,426,5148,165592,1440,1
2873,1440,444,5167,165018,1440,1
2874,1440,445,5259,165537,1440,1
2875,1440,444,5148,164834,1440,1
2876,1440,426,5129,165296,1440,1
2877,1440,445,5315,166111,1440,1
2878,1440,444,5426,165538,1440,1
2879,1440,444,5241,165149,1440,1
2880,1440,445,5148,164907,1440,1
2881,1440,426,5186,165500,1440,1
2882,1440,445,5185,165796,1440,1
2883,1440,426,5444,165259,1440,1
2884,1440,426,5148,165611,1440,1
2885,1440,444,5186,165445,1440,1
2886,1440,445,5185,165463,1440,1
2887,1440,426,5574,166352,1440,1
2888,1440,426,5296,165315,1440,1
2889,1440,426,5352,165389,1440,1
2890,1440,444,5204,165074,1440,1
2891,1440,426,5204,164760,1440,1
2892,1440,444,5149,164833,1440,1
2893,1440,444,5167,165611,1440,1
2894,1440,444,5167,165093,1440,1
2895,1440,444,5204,165593,1440,1
2896,1440,426,5149,165111,1440,1
2897,1440,444,5167,165334,1440,1
2898,1440,425,5149,164963,1440,1
2899,1440,463,5185,164926,1440,1
2900,1440,426,5185,165296,1440,1
2901,1440,444,5167,165463,1440,1
2902,1440,426,5574,165796,1440,1
2903,1440,445,5185,164944,1440,1
2904,1440,445,5167,166130,1440,1
2905,1440,444,5186,165075,1440,1
2906,1440,426,5148,165260,1440,1
2907,1440,426,5166,165389,1440,1
2908,1440,426,5185,165204,1440,1
2909,1440,426,5166,165408,1440,1
2910,1440,445,5370,165500,1440,1
2911,1440,444,5185,164982,1440,1
2912,1440,444,5149,165037,1440,1
2913,1440,444,5148,165037,1440,1
2914,1440,444,5241,166111,1440,1
2915,1440,426,5167,164778,1440,1
2916,1440,426,5166,165481,1440,1
2917,1440,444,5149,165203,1440,1
2918,1440,426,5111,165000,1440,1
2919,1440,426,5167,165018,1440,1
2920,1440,445,5148,165518,1440,1
2921,1440,444,5130,166148,1440,1
2922,1440,444,5149,165166,1440,1
2923,1440,444,5167,165555,1440,1
2924,1440,445,5278,165333,1440,1
2925,1440,445,5185,165333,1440,1
2926,1440,426,5333,165852,1440,1
2927,1440,445,5204,165222,1440,1
2928,1440,444,5260,165388,1440,1
2929,1440,445,5166,165055,1440,1
2930,1440,426,5166,165037,1440,1
2931,1440,445,5204,165500,1440,1
2932,1440,426,5167,165260,1440,1
2933,1440,426,5167,165815,1440,1
2934,1440,444,5130,164907,1440,1
2935,1440,444,5148,165908,1440,1
2936,1440,444,5204,165222,1440,1
2937,1440,444,5241,165111,1440,1
2938,1440,425,5130,166018,1440,1
2939,1440,463,5185,165241,1440,1
2940,1440,426,5204,165111,1440,1
2941,1440,426,5167,164926,1440,1
2942,1440,426,5148,165074,1440,1
2943,1440,445,5222,164889,1440,1
2944,1440,445,5148,164963,1440,1
2945,1440,445,5167,171241,1440,1
2946,1440,444,5352,165388,1440,1
2947,1440,445,5315,165259,1440,1
2948,1440,444,5185,165556,1440,1
2949,1440,445,5129,166352,1440,1
2950,1440,444,6056,166445,1440,1
2951,1440,445,5407,166629,1440,1
2952,1440,444,5389,165778,1440,1
2953,1440,444,5297,165649,1440,1
2954,1440,445,5241,165723,1440,1
2955,1440,426,5408,166593,1440,1
2956,1440,444,5297,165871,1440,1
2957,1440,444,5389,165852,1440,1
2958,1440,444,5259,166056,1440,1
2959,1440,426,5296,166111,1440,1
2960,1440,426,5315,165982,1440,1
2961,1440,426,5278,166149,1440,1
2962,1440,445,5259,165889,1440,1
2963,1440,426,5259,165852,1440,1
2964,1440,445,5352,165944,1440,1
2965,1440,426,8111,168944,1440,1
2966,1440,445,5315,165981,1440,1
2967,1440,426,5259,165908,1440,1
2968,1440,445,5315,165667,1440,1
2969,1440,444,5630,166297,1440,1
2970,1440,444,5278,166351,1440,1
2971,1440,445,5314,165518,1440,1
2972,1440,444,5593,166463,1440,1
2973,1440,426,5352,166223,1440,1
2974,1440,444,5537,166000,1440,1
2975,1440,444,5352,166148,1440,1
2976,1440,426,5259,165722,1440,1
2977,1440,444,5315,165889,1440,1
2978,1440,444,5297,166185,1440,1
2979,1440,445,5278,166037,1440,1
2980,1440,426,5611,165759,1440,1
2981,1440,444,5371,166186,1440,1
2982,1440,444,5315,165611,1440,1
2983,1440,426,5334,166537,1440,1
2984,1440,426,5315,165611,1440,1
2985,1440,426,5574,165889,1440,1
2986,1440,426,5278,166241,1440,1
2987,1440,444,5334,165777,1440,1
2988,1440,444,5593,166111,1440,1
2989,1440,444,5333,166648,1440,1
2990,1440,444,5297,165703,1440,1
2991,1440,444,5334,166370,1440,1
2992,1440,444,5352,165685,1440,1
2993,1440,445,5592,166333,1440,1
2994,1440,444,5297,166000,1440,1
2995,1440,426,5370,165944,1440,1
2996,1440,444,5593,166482,1440,1
2997,1440,445,5315,166074,1440,1
2998,1440,426,5389,165834,1440,1
2999,1440,426,5352,166407,1440,1
3000,1440,444,5333,165667,1440,1
3001,1440,444,5333,166000,1440,1
3002,1440,425,5389,166333,1440,1
3003,1440,444,5296,165722,1440,1
3004,1440,445,5296,165555,1440,1
3005,1440,445,5277,165648,1440,1
3006,1440,445,5240,165666,1440,1
3007,1440,426,5222,165630,1440,1
3008,1440,444,5186,165444,1440,1
3009,1440,445,5315,165185,1440,1
3010,1440,444,5167,164945,1440,1
3011,1440,444,5519,167111,1440,1
3012,1440,444,5315,165426,1440,1
3013,1440,445,5333,165481,1440,1
3014,1440,444,5204,165426,1440,1
3015,1440,445,5204,164907,1440,1
3016,1440,444,5185,165667,1440,1
3017,1440,444,5278,165111,1440,1
3018,1440,444,5185,165037,1440,1
3019,1440,426,5222,164852,1440,1
3020,1440,445,5203,165203,1440,1
3021,1440,426,5203,166574,1440,1
3022,1440,444,5593,166370,1440,1
3023,1440,445,5333,166741,1440,1
3024,1440,445,5370,166000,1440,1
3025,1440,445,5426,166185,1440,1
3026,1440,444,5408,166463,1440,1
3027,1440,444,5297,165925,1440,1
3028,1440,444,5334,165778,1440,1
3029,1440,426,5278,165889,1440,1
3030,1440,445,5259,165629,1440,1
3031,1440,444,5297,166314,1440,1
3032,1440,444,5556,165852,1440,1
3033,1440,444,5334,166260,1440,1
3034,1440,426,5259,166167,1440,1
3035,1440,445,5333,165926,1440,1
3036,1440,445,5426,165815,1440,1
3037,1440,426,5315,166296,1440,1
3038,1440,444,5278,165574,1440,1
3039,1440,426,5315,165889,1440,1
3040,1440,444,5352,166796,1440,1
3041,1440,444,5352,165500,1440,1
3042,1440,426,5444,166370,1440,1
3043,1440,445,5315,165574,1440,1
3044,1440,426,5333,165592,1440,1
3045,1440,445,5296,166092,1440,1
3046,1440,444,5500,166130,1440,1
3047,1440,445,5296,165981,1440,1
3048,1440,444,5315,165686,1440,1
3049,1440,445,5370,165555,1440,1
3050,1440,445,5240,165629,1440,1
3051,1440,426,5315,165685,1440,1
3052,1440,444,5333,166389,1440,1
3053,1440,426,5426,166463,1440,1
3054,1440,445,5259,165555,1440,1
3055,1440,445,5296,165759,1440,1
3056,1440,444,5445,165611,1440,1
3057,1440,445,5296,166574,1440,1
3058,1440,444,5315,166019,1440,1
3059,1440,444,5278,165667,1440,1
3060,1440,444,5482,166075,1440,1
3061,1440,426,5259,165463,1440,1
3062,1440,426,5240,165500,1440,1
3063,1440,445,5389,166741,1440,1
3064,1440,426,5278,165722,1440,1
3065,1440,444,5296,166093,1440,1
3066,1440,426,5241,165462,1440,1
3067,1440,445,5277,165500,1440,1
3068,1440,426,5241,165870,1440,1
3069,1440,444,5278,165686,1440,1
3070,1440,426,5352,165333,1440,1
3071,1440,444,5296,166037,1440,1
3072,1440,445,5259,165778,1440,1
3073,1440,445,5278,166333,1440,1
3074,1440,445,5296,166129,1440,1
3075,1440,445,5296,165759,1440,1
3076,1440,426,5278,166333,1440,1
3077,1440,444,5426,165908,1440,1
3078,1440,426,5259,165815,1440,1
3079,1440,444,5445,166241,1440,1
3080,1440,426,5519,165926,1440,1
3081,1440,444,5333,165982,1440,1
3082,1440,426,5260,165426,1440,1
3083,1440,426,5314,165648,1440,1
3084,1440,445,5351,166481,1440,1
3085,1440,444,5334,165649,1440,1
3086,1440,445,5352,165963,1440,1
3087,1440,444,5296,165519,1440,1
3088,1440,426,5296,165389,1440,1
3089,1440,444,5297,165500,1440,1
3090,1440,445,5296,165796,1440,1
3091,1440,444,5296,166537,1440,1
3092,1440,426,5315,165574,1440,1
3093,1440,444,5315,165888,1440,1
3094,1440,426,5426,166167,1440,1
3095,1440,444,5296,165778,1440,1
3096,1440,426,5315,165963,1440,1
3097,1440,444,5278,165796,1440,1
3098,1440,445,5259,165944,1440,1
3099,1440,425,5315,165722,1440,1
3100,1440,426,5277,165556,1440,1
3101,1440,425,5315,165630,1440,1
3102,1440,426,5260,166315,1440,1
3103,1440,445,5333,165500,1440,1
3104,1440,445,5259,166537,1440,1
3105,1440,426,5463,166112,1440,1
3106,1440,445,5296,165667,1440,1
3107,1440,444,5426,166278,1440,1
3108,1440,426,5315,166482,1440,1
3109,1440,445,5333,166074,1440,1
3110,1440,445,5240,165907,1440,1
3111,1440,426,5444,165686,1440,1
3112,1440,426,5260,166037,1440,1
3113,1440,426,5315,165648,1440,1
3114,1440,444,5278,165500,1440,1
3115,1440,426,5462,166852,1440,1
3116,1440,444,5259,165556,1440,1
3117,1440,445,5463,166185,1440,1
3118,1440,444,5371,165963,1440,1
3119,1440,444,5278,165463,1440,1
3120,1440,444,5278,165741,1440,1
3121,1440,444,5278,166075,1440,1
3122,1440,444,5334,165611,1440,1
3123,1440,444,5278,166241,1440,1
3124,1440,444,5278,165260,1440,1
3125,1440,445,5296,166778,1440,1
3126,1440,426,5278,165778,1440,1
3127,1440,444,5296,165593,1440,1
3128,1440,426,5444,166537,1440,1
3129,1440,444,5352,165870,1440,1
3130,1440,444,5352,165815,1440,1
3131,1440,426,5278,166722,1440,1
3132,1440,445,5315,165556,1440,1
3133,1440,444,5296,165945,1440,1
3134,1440,444,5259,166407,1440,1
3135,1440,463,7760,167278,1440,1
3136,1440,445,5574,166759,1440,1
3137,1440,425,5352,166388,1440,1
3138,1440,426,5352,166222,1440,1
3139,1440,445,5370,166574,1440,1
3140,1440,444,5259,166648,1440,1
3141,1440,444,5352,166371,1440,1
3142,1440,426,5389,166871,1440,1
3143,1440,444,5352,166167,1440,1
3144,1440,444,5296,165833,1440,1
3145,1440,445,5314,166129,1440,1
3146,1440,426,5259,165944,1440,1
3147,1440,426,5315,166000,1440,1
3148,1440,426,5278,165519,1440,1
3149,1440,444,5297,165722,1440,1
3150,1440,445,5240,166629,1440,1
3151,1440,444,5278,165685,1440,1
3152,1440,426,5259,165833,1440,1
3153,1440,444,5315,165871,1440,1
3154,1440,444,5222,165426,1440,1
3155,1440,426,5296,166185,1440,1
3156,1440,444,5241,165408,1440,1
3157,1440,444,5445,166408,1440,1
3158,1440,445,5222,165741,1440,1
3159,1440,444,5278,166556,1440,1
3160,1440,426,5315,165926,1440,1
3161,1440,445,5333,165611,1440,1
3162,1440,444,5241,165759,1440,1
3163,1440,444,5537,166111,1440,1
3164,1440,444,5222,165666,1440,1
3165,1440,445,5278,166870,1440,1
3166,1440,444,5370,166092,1440,1
3167,1440,444,5333,165741,1440,1
3168,1440,445,5259,165833,1440,1
3169,1440,426,5352,165685,1440,1
3170,1440,445,5277,165629,1440,1
3171,1440,445,5574,165963,1440,1
3172,1440,444,5408,165612,1440,1
3173,1440,426,5370,166130,1440,1
3174,1440,426,5277,165463,1440,1
3175,1440,444,5463,165963,1440,1
3176,1440,426,5259,166352,1440,1
3177,1440,444,5371,165852,1440,1
3178,1440,445,5277,166722,1440,1
3179,1440,426,5611,166389,1440,1
3180,1440,445,5240,165407,1440,1
3181,1440,444,5463,166074,1440,1
3182,1440,444,5278,166019,1440,1
3183,1440,444,5315,165982,1440,1
3184,1440,444,5296,166426,1440,1
3185,1440,445,5352,165944,1440,1
3186,1440,425,5389,165778,1440,1
3187,1440,444,5352,166389,1440,1
3188,1440,444,5241,165630,1440,1
3189,1440,444,5296,166297,1440,1
3190,1440,426,5408,166241,1440,1
3191,1440,444,5334,165908,1440,1
3192,1440,444,5241,166222,1440,1
3193,1440,445,5314,166333,1440,1
3194,1440,426,5315,165667,1440,1
3195,1440,445,5333,166111,1440,1
3196,1440,445,5259,165463,1440,1
3197,1440,444,5445,166685,1440,1
3198,1440,444,5408,165666,1440,1
3199,1440,444,5315,165462,1440,1
3200,1440,445,5277,165796,1440,1
3201,1440,426,5297,165500,1440,1
3202,1440,444,5241,166019,1440,1
3203,1440,445,5259,166019,1440,1
3204,1440,444,5222,165852,1440,1
3205,1440,444,5260,166055,1440,1
3206,1440,444,5241,165945,1440,1
3207,1440,445,5481,166203,1440,1
3208,1440,444,5278,165833,1440,1
3209,1440,445,5444,165833,1440,1
3210,1440,445,5241,166370,1440,1
3211,1440,425,5315,165537,1440,1
3212,1440,426,5426,165926,1440,1
3213,1440,444,11630,166500,1440,1
3214,1440,444,5556,165759,1440,1
3215,1440,445,5463,166389,1440,1
3216,1440,444,5260,165834,1440,1
3217,1440,445,5315,165722,1440,1
3218,1440,426,5241,166111,1440,1
3219,1440,445,5389,166000,1440,1
3220,1440,445,5240,165703,1440,1
3221,1440,426,5389,166241,1440,1
3222,1440,426,5352,166352,1440,1
3223,1440,445,5278,166093,1440,1
3224,1440,426,5315,166018,1440,1
3225,1440,444,5315,165815,1440,1
3226,1440,445,5222,165833,1440,1
3227,1440,445,5296,166315,1440,1
3228,1440,444,5259,165926,1440,1
3229,1440,444,5334,166371,1440,1
3230,1440,445,5259,165778,1440,1
3231,1440,444,5315,166370,1440,1
3232,1440,426,5241,165852,1440,1
3233,1440,426,5278,165630,1440,1
3234,1440,445,5259,166296,1440,1
3235,1440,426,5352,165741,1440,1
3236,1440,444,5260,165666,1440,1
3237,1440,426,11037,171686,1440,1
3238,1440,426,5426,166185,1440,1
3239,1440,426,5352,165741,1440,1
3240,1440,444,5260,165703,1440,1
3241,1440,444,5352,165926,1440,1
3242,1440,426,5259,165426,1440,1
3243,1440,444,5426,166759,1440,1
3244,1440,445,5222,166222,1440,1
3245,1440,426,5407,165741,1440,1
3246,1440,426,5296,165741,1440,1
3247,1440,445,5277,165815,1440,1
3248,1440,445,5259,166093,1440,1
3249,1440,445,5296,165963,1440,1
3250,1440,444,5444,165611,1440,1
3251,1440,444,5315,165778,1440,1
3252,1440,444,5260,165463,1440,1
3253,1440,426,5296,166259,1440,1
3254,1440,444,5241,165704,1440,1
3255,1440,445,5352,165704,1440,1
3256,1440,444,5278,165815,1440,1
3257,1440,426,5315,165666,1440,1
3258,1440,445,5333,166222,1440,1
3259,1440,445,5648,167278,1440,1
3260,1440,444,5278,166074,1440,1
3261,1440,444,5463,166315,1440,1
3262,1440,445,5314,165851,1440,1
3263,1440,444,5352,166260,1440,1
3264,1440,444,5204,165426,1440,1
3265,1440,444,5426,165759,1440,1
3266,1440,444,5259,166037,1440,1
3267,1440,426,5296,165704,1440,1
3268,1440,444,5482,166407,1440,1
3269,1440,444,5352,165797,1440,1
3270,1440,444,5260,165593,1440,1
3271,1440,445,5314,165889,1440,1
3272,1440,426,5222,166000,1440,1
3273,1440,426,5352,166129,1440,1
3274,1440,445,5222,165352,1440,1
3275,1440,445,5278,165574,1440,1
3276,1440,445,5222,165759,1440,1
3277,1440,444,5315,165630,1440,1
3278,1440,444,5241,166982,1440,1
3279,1440,425,5297,166000,1440,1
3280,1440,444,5241,165500,1440,1
3281,1440,445,5296,166037,1440,1
3282,1440,445,5241,165833,1440,1
3283,1440,444,5296,165759,1440,1
3284,1440,444,5278,166945,1440,1
3285,1440,426,5426,165648,1440,1
3286,1440,444,5260,165723,1440,1
3287,1440,425,5352,165426,1440,1
3288,1440,445,5203,165185,1440,1
3289,1440,444,5241,165667,1440,1
3290,1440,444,5167,164926,1440,1
3291,1440,445,5352,165630,1440,1
3292,1440,445,5185,164833,1440,1
3293,1440,426,5185,165018,1440,1
3294,1440,445,5148,164741,1440,1
3295,1440,425,5260,165778,1440,1
3296,1440,445,5166,165333,1440,1
3297,1440,426,5241,165297,1440,1
3298,1440,426,5166,165315,1440,1
3299,1440,444,5204,164833,1440,1
3300,1440,426,5351,165241,1440,1
3301,1440,426,5222,164870,1440,1
3302,1440,445,5148,164741,1440,1
3303,1440,426,5222,165278,1440,1
3304,1440,426,5185,165018,1440,1
3305,1440,426,5223,165278,1440,1
3306,1440,426,5167,165000,1440,1
3307,1440,444,5204,165593,1440,1
3308,1440,426,5315,181704,1440,1
3309,1440,444,7778,166574,1440,1
3310,1440,445,5407,166704,1440,1
3311,1440,444,5352,165556,1440,1
3312,1440,445,5259,166166,1440,1
3313,1440,445,5463,166574,1440,1
3314,1440,426,5259,165444,1440,1
3315,1440,445,5259,165759,1440,1
3316,1440,445,5278,166278,1440,1
3317,1440,445,5278,165648,1440,1
3318,1440,445,5241,166056,1440,1
3319,1440,444,5278,165871,1440,1
3320,1440,444,5260,165444,1440,1
3321,1440,444,5259,165611,1440,1
3322,1440,444,5259,165760,1440,1
3323,1440,426,5296,165797,1440,1
3324,1440,426,5241,165463,1440,1
3325,1440,444,5278,165667,1440,1
3326,1440,426,5222,165555,1440,1
3327,1440,444,5260,165500,1440,1
3328,1440,445,5259,166074,1440,1
3329,1440,445,5277,166444,1440,1
3330,1440,426,5389,165870,1440,1
3331,1440,444,5278,166019,1440,1
3332,1440,426,5259,166463,1440,1
3333,1440,445,5685,166204,1440,1
3334,1440,445,5259,166167,1440,1
3335,1440,444,5278,166111,1440,1
3336,1440,444,5259,166000,1440,1
3337,1440,444,5260,165870,1440,1
3338,1440,426,5259,166203,1440,1
3339,1440,444,5296,166463,1440,1
3340,1440,426,5296,165333,1440,1
3341,1440,426,5351,165926,1440,1
3342,1440,445,5315,165889,1440,1
3343,1440,445,5314,165963,1440,1
3344,1440,426,5445,165982,1440,1
3345,1440,445,5259,165666,1440,1
3346,1440,444,5426,166278,1440,1
3347,1440,445,5277,166592,1440,1
3348,1440,444,5222,165704,1440,1
3349,1440,445,5314,165944,1440,1
3350,1440,444,5278,165926,1440,1
3351,1440,445,5426,165592,1440,1
3352,1440,445,5277,166037,1440,1
3353,1440,445,5278,165944,1440,1
3354,1440,426,5296,165852,1440,1
3355,1440,426,5296,165519,1440,1
3356,1440,445,5296,166092,1440,1
3357,1440,426,5407,166093,1440,1
3358,1440,426,5259,165815,1440,1
3359,1440,426,5333,165815,1440,1
3360,1440,444,5278,166741,1440,1
3361,1440,426,5407,165686,1440,1
3362,1440,426,5278,165741,1440,1
3363,1440,426,5315,166185,1440,1
3364,1440,445,5315,165611,1440,1
3365,1440,426,5297,166000,1440,1
3366,1440,444,5278,165852,1440,1
3367,1440,426,5315,165518,1440,1
3368,1440,426,5259,165648,1440,1
3369,1440,426,5277,165592,1440,1
3370,1440,426,5389,165759,1440,1
3371,1440,445,5277,165963,1440,1
3372,1440,444,5315,165630,1440,1
3373,1440,426,5297,166648,1440,1
3374,1440,444,5278,165685,1440,1
3375,1440,444,5278,165797,1440,1
3376,1440,444,5315,165426,1440,1
3377,1440,445,5277,165555,1440,1
3378,1440,445,5352,166500,1440,1
3379,1440,445,5278,165796,1440,1
3380,1440,445,5278,166926,1440,1
3381,1440,426,5370,166167,1440,1
3382,1440,445,5426,165889,1440,1
3383,1440,426,5574,166555,1440,1
3384,1440,444,5389,165519,1440,1
3385,1440,444,5334,166260,1440,1
3386,1440,444,5278,165425,1440,1
3387,1440,444,5371,166482,1440,1
3388,1440,444,5389,165888,1440,1
3389,1440,444,5296,165315,1440,1
3390,1440,445,5352,165907,1440,1
3391,1440,445,5296,165889,1440,1
3392,1440,426,5240,165537,1440,1
3393,1440,426,5315,165704,1440,1
3394,1440,444,5407,165556,1440,1
3395,1440,444,5297,166351,1440,1
3396,1440,445,5277,165537,1440,1
3397,1440,426,5296,166185,1440,1
3398,1440,444,5241,165981,1440,1
3399,1440,444,5278,165686,1440,1
3400,1440,445,5277,166426,1440,1
3401,1440,444,5278,165611,1440,1
3402,1440,444,5260,165482,1440,1
3403,1440,445,5333,166611,1440,1
3404,1440,426,5315,166871,1440,1
3405,1440,445,5481,166222,1440,1
3406,1440,444,5352,166371,1440,1
3407,1440,426,5296,165704,1440,1
3408,1440,444,5260,166092,1440,1
3409,1440,426,5315,166333,1440,1
3410,1440,444,5481,166148,1440,1
3411,1440,425,5389,165907,1440,1
3412,1440,445,5426,166185,1440,1
3413,1440,426,5352,165574,1440,1
3414,1440,444,5296,166908,1440,1
3415,1440,444,5352,165926,1440,1
3416,1440,444,5278,165722,1440,1
3417,1440,444,5259,166370,1440,1
3418,1440,444,5445,166148,1440,1
3419,1440,444,5278,165871,1440,1
3420,1440,444,5278,165519,1440,1
3421,1440,426,5314,166000,1440,1
3422,1440,444,5297,166333,1440,1
3423,1440,445,5277,165908,1440,1
3424,1440,445,5315,166000,1440,1
3425,1440,444,5278,166056,1440,1
3426,1440,426,5278,165407,1440,1
3427,1440,426,5296,165797,1440,1
3428,1440,426,5463,166111,1440,1
3429,1440,445,5407,166055,1440,1
3430,1440,444,5352,165556,1440,1
3431,1440,444,5260,166277,1440,1
3432,1440,425,5297,166166,1440,1
3433,1440,445,5333,165833,1440,1
3434,1440,426,5333,165722,1440,1
3435,1440,426,5296,166352,1440,1
3436,1440,445,5352,166130,1440,1
3437,1440,444,5334,166334,1440,1
3438,1440,426,5556,166260,1440,1
3439,1440,445,5315,165982,1440,1
3440,1440,445,5277,166148,1440,1
3441,1440,444,5296,166019,1440,1
3442,1440,444,5278,166204,1440,1
3443,1440,444,5278,166259,1440,1
3444,1440,445,5370,166074,1440,1
3445,1440,426,5259,166037,1440,1
3446,1440,444,5260,166019,1440,1
3447,1440,426,5296,165944,1440,1
3448,1440,444,5241,167000,1440,1
3449,1440,444,5333,166000,1440,1
3450,1440,444,5389,165925,1440,1
3451,1440,444,5259,166204,1440,1
3452,1440,445,5259,166500,1440,1
3453,1440,445,5425,166203,1440,1
3454,1440,444,5315,166833,1440,1
3455,1440,426,5333,165760,1440,1
3456,1440,426,5352,165686,1440,1
3457,1440,426,5296,166260,1440,1
3458,1440,426,5296,166056,1440,1
3459,1440,426,5278,166185,1440,1
3460,1440,426,5259,165611,1440,1
3461,1440,426,5296,167111,1440,1
3462,1440,445,5703,168148,1440,1
3463,1440,444,6648,168926,1440,1
3464,1440,444,5649,166814,1440,1
3465,1440,445,5314,166722,1440,1
3466,1440,426,5352,166000,1440,1
3467,1440,445,5315,166482,1440,1
3468,1440,426,5315,165759,1440,1
3469,1440,444,5297,167834,1440,1
3470,1440,444,5686,171814,1440,1
3471,1440,537,6148,167574,1440,1
3472,1440,426,5426,165907,1440,1
3473,1440,426,5334,166296,1440,1
3474,1440,426,5407,165871,1440,1
3475,1440,445,5537,165778,1440,1
3476,1440,444,5426,166593,1440,1
3477,1440,444,5704,166741,1440,1
3478,1440,426,5315,166500,1440,1
3479,1440,426,5388,166518,1440,1
3480,1440,445,5333,165482,1440,1
3481,1440,444,5352,166185,1440,1
3482,1440,426,5241,166129,1440,1
3483,1440,426,5351,166352,1440,1
3484,1440,426,5889,166851,1440,1
3485,1440,445,5370,166463,1440,1
3486,1440,444,5241,165981,1440,1
3487,1440,445,5296,166611,1440,1
3488,1440,426,5277,165944,1440,1
3489,1440,444,5241,165907,1440,1
3490,1440,426,5222,165833,1440,1
3491,1440,444,5241,165574,1440,1
3492,1440,444,5334,166648,1440,1
3493,1440,444,5333,165889,1440,1
3494,1440,426,5241,166037,1440,1
3495,1440,444,5537,166500,1440,1
3496,1440,425,5241,165851,1440,1
3497,1440,445,5240,165944,1440,1
3498,1440,444,5204,166241,1440,1
3499,1440,444,5334,166481,1440,1
3500,1440,445,5240,166000,1440,1
3501,1440,445,5500,166000,1440,1
3502,1440,426,5537,166111,1440,1
3503,1440,444,5278,166463,1440,1
3504,1440,445,5259,168518,1440,1
3505,1440,445,6981,170407,1440,1
3506,1440,426,5944,168055,1440,1
3507,1440,444,9796,172889,1440,1
3508,1440,445,6611,169537,1440,1
3509,1440,426,5797,166649,1440,1
3510,1440,444,5352,166593,1440,1
3511,1440,426,5352,165945,1440,1
3512,1440,445,5333,166037,1440,1
3513,1440,445,5333,166259,1440,1
3514,1440,425,5315,167018,1440,1
3515,1440,445,5518,168074,1440,1
3516,1440,444,6630,169129,1440,1
3517,1440,444,5482,166796,1440,1
3518,1440,426,5426,165833,1440,1
3519,1440,445,5389,165815,1440,1
3520,1440,426,5352,166074,1440,1
3521,1440,445,5352,165907,1440,1
3522,1440,426,5759,166630,1440,1
3523,1440,425,5389,166463,1440,1
3524,1440,445,5333,166093,1440,1
3525,1440,426,5482,165667,1440,1
3526,1440,426,5333,165518,1440,1
3527,1440,444,5593,166222,1440,1
3528,1440,445,5259,165481,1440,1
3529,1440,445,5259,165685,1440,1
3530,1440,426,5223,179963,1440,1
3531,1440,444,6426,169334,1440,1
3532,1440,444,5926,166834,1440,1
3533,1440,444,5444,167352,1440,1
3534,1440,445,5500,166555,1440,1
3535,1440,444,5741,166278,1440,1
3536,1440,444,5278,166000,1440,1
3537,1440,444,5370,165296,1440,1
3538,1440,426,5352,165519,1440,1
3539,1440,444,5296,165889,1440,1
3540,1440,463,5185,165389,1440,1
3541,1440,444,5204,165740,1440,1
3542,1440,444,5241,165685,1440,1
3543,1440,444,5204,165463,1440,1
3544,1440,426,5500,166055,1440,1
3545,1440,426,5296,165166,1440,1
3546,1440,445,5555,166074,1440,1
3547,1440,444,5482,165444,1440,1
3548,1440,445,5259,166871,1440,1
3549,1440,426,6463,167259,1440,1
3550,1440,426,5463,166870,1440,1
3551,1440,444,5371,165944,1440,1
3552,1440,445,5389,166389,1440,1
3553,1440,426,5352,165649,1440,1
3554,1440,444,5482,166241,1440,1
3555,1440,445,5370,166481,1440,1
3556,1440,444,5278,165556,1440,1
3557,1440,445,5333,165889,1440,1
3558,1440,444,5259,165963,1440,1
3559,1440,444,5315,165593,1440,1
3560,1440,445,5259,165907,1440,1
3561,1440,445,5296,166222,1440,1
3562,1440,445,5629,166129,1440,1
3563,1440,444,5315,165852,1440,1
3564,1440,445,5278,165481,1440,1
3565,1440,426,5389,166334,1440,1
3566,1440,444,5630,166463,1440,1
3567,1440,445,5333,166666,1440,1
3568,1440,426,5314,166018,1440,1
3569,1440,426,5370,165815,1440,1
3570,1440,426,5574,166056,1440,1
3571,1440,445,5278,166612,1440,1
3572,1440,444,11037,166315,1440,1
3573,1440,444,5648,166463,1440,1
3574,1440,444,5334,165797,1440,1
3575,1440,444,5408,165851,1440,1
3576,1440,426,5592,166926,1440,1
3577,1440,444,5334,165981,1440,1
3578,1440,444,5333,165759,1440,1
3579,1440,426,5296,166537,1440,1
3580,1440,445,5351,165685,1440,1
3581,1440,444,5370,165796,1440,1
3582,1440,445,5333,166037,1440,1
3583,1440,445,5277,165592,1440,1
3584,1440,444,5648,167074,1440,1
3585,1440,426,5278,166093,1440,1
3586,1440,444,5260,166074,1440,1
3587,1440,426,5315,166260,1440,1
3588,1440,444,5297,165537,1440,1
3589,1440,445,5444,165833,1440,1
